name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Agartala, TR, India",2025-01-25T20:00:00,61.4,61.4,60.2,95.58,0,0,,0,0,6.7,0,302.4,1013.6,3.7,0.7,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-25T21:00:00,62.1,62.1,59.3,90.29,0,0,,0,0,6.7,5.6,308.8,1014,4.9,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-25T22:00:00,62.1,62.1,59.1,89.71,0,0,,0,0,6.3,4.9,325.2,1014,5.9,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-25T23:00:00,59.1,59.1,58.7,98.56,0,0,,0,0,6.3,0,358.7,1014.6,8.3,0.7,0,0,0,10,Clear,fog,"42724099999,41933099999"
"Agartala, TR, India",2025-01-26T00:00:00,59.1,59.1,57.1,93.14,0,0,,0,0,7.4,4.9,24.4,1014,13.5,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-26T01:00:00,60.2,60.2,57.5,90.79,0,0,,0,0,7.4,4.7,40.6,1014,14.4,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-26T02:00:00,57.7,57.7,57.7,99.8,0,0,,0,0,6.9,0,44.8,1013.6,12.6,0.7,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-26T03:00:00,57.5,57.5,54.9,91.29,0,0,,0,0,7.2,4.3,49.7,1014,3.8,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-26T04:00:00,54.6,54.6,53,94.25,0,0,,0,0,7.2,4.7,61.9,1013,0.7,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-26T05:00:00,55,55,55,99.95,0,0,,0,0,7.4,0,0,1014,0.6,0.6,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-26T06:00:00,55.4,55.4,55.4,100,0,0,,0,0,7.4,0,0,1014,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-26T07:00:00,57.2,57.2,55.4,93.7,0,0,,0,0,6.9,0,0,1015,0,0.6,4.7,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-26T08:00:00,62.7,62.7,57.5,82.96,0,0,,0,0,6.3,2.3,78,1015.9,0,1,119.3,0.4,1,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-26T09:00:00,69.8,69.8,59,68.58,0,0,,0,0,6.3,5.8,50,1016,0,1.9,313.2,1.1,3,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-26T10:00:00,71.6,71.6,59,64.5,0,0,,0,0,8.3,8.1,20,1015,0,1.9,522.6,1.9,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-26T11:00:00,73.4,73.4,51.6,46.36,0,0,,0,0,11.4,4.5,14,1014.1,0,1.6,668.4,2.4,7,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-26T12:00:00,73.4,73.4,51.8,46.74,0,0,,0,0,13.4,6.9,10,1012,0,1.9,749.3,2.7,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-26T13:00:00,75.2,75.2,51.8,44.01,0,0,,0,0,15,6.9,340,1011,0,1.9,756.6,2.7,8,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-26T14:00:00,75.3,75.3,56.7,52.32,0,0,,0,0,15,4.5,345,1010.1,0,1.9,692.5,2.5,7,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-26T15:00:00,73.4,73.4,57.2,56.91,0,0,,0,0,14.5,6.9,340,1010,0,2.5,561.5,2,6,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-26T16:00:00,73.4,73.4,60.8,64.72,0,0,,0,0,13.2,4.7,350,1010,0,2.5,379.2,1.4,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-26T17:00:00,69.8,69.8,59.2,69.05,0,0,,0,0,11,0,0,1010,0,1.6,172.9,0.6,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-26T18:00:00,64.4,64.4,59,82.63,0,0,,0,0,7.4,0,0,1011,0,1.9,18.5,0.1,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-26T19:00:00,62.6,62.6,57.2,82.51,0,0,,0,0,7.6,0,0,1011,0,1.9,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-26T20:00:00,60.2,60.2,58.7,94.94,0,0,,0,0,8.1,0,274.3,1011.7,0,1.3,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-26T21:00:00,60.7,60.7,56.6,86.23,0,0,,0,0,8.1,4.9,264.5,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-26T22:00:00,60.3,60.3,56.6,87.34,0,0,,0,0,8.3,5.1,262.8,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-26T23:00:00,57.3,57.3,56.5,97.25,0,0,,0,0,8.3,0,264.6,1011.9,0,1.3,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-27T00:00:00,57.1,57.1,55.3,93.7,0,0,,0,0,8.1,5.6,276.9,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-27T01:00:00,57.3,57.3,55.1,92.48,0,0,,0,0,7.2,5.6,288.7,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-27T02:00:00,55.6,55.6,55.1,98.04,0,0,,0,0,7.4,0,299.7,1010.8,0,0.6,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-27T03:00:00,55.8,55.8,54.6,95.53,0,0,,0,0,7.4,5.1,303,1011,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-27T04:00:00,55.3,55.3,54.2,96.15,0,0,,0,0,7.2,4.9,284.2,1011,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-27T05:00:00,53.6,53.6,53.3,98.68,0,0,,0,0,6.3,0,0,1011.1,0,0.9,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-27T06:00:00,55.4,55.4,53.6,93.65,0,0,,0,0,5.8,0,0,1012,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-27T07:00:00,56.3,56.3,55.4,96.68,0,0,,0,0,4.7,0,0,1012.5,0,0.6,4.7,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-27T08:00:00,59.2,59.2,55.5,87.58,0,0,,0,0,5.8,0,3,1013.4,41.9,0.6,121.5,0.4,1,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-27T09:00:00,68,68,60.8,77.77,0,0,,0,0,7.4,0,0,1014,0,0.6,323.5,1.2,3,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-27T10:00:00,71.6,71.6,62.6,73.29,0,0,,0,0,8.7,0,0,1013,0,1.2,514.3,1.9,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-27T11:00:00,73.2,73.2,60.3,63.84,0,0,,0,0,9.6,3.4,305,1011.9,11.9,1,658.7,2.4,7,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-27T12:00:00,73.4,73.4,57.2,56.91,0,0,,0,0,9.8,3.4,300,1010,0,1.2,735.4,2.6,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-27T13:00:00,75.2,75.2,59,57.15,0,0,,0,0,9.4,4.7,270,1009,0,1.9,556.6,2,6,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-27T14:00:00,77,77,55.6,47.7,0,0,,0,0,9.6,4,270,1008.3,51.1,1.6,625.4,2.3,6,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-27T15:00:00,77,77,55.4,47.28,0,0,,0,0,9.4,5.8,290,1008,0,1.9,489.9,1.8,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-27T16:00:00,75.2,75.2,57.2,53.58,0,0,,0,0,8.3,4.7,290,1008,0,1.9,310.8,1.1,3,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-27T17:00:00,69.7,69.7,63.9,81.83,0,0,,0,0,6.9,0,359,1008.3,15.8,1.5,149.3,0.5,1,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-27T18:00:00,66.2,66.2,64.4,93.93,0,0,,0,0,4.5,0,0,1009,0,1.9,15.7,0.1,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-27T19:00:00,62.6,62.6,62.6,100,0,0,,0,0,4.9,0,0,1010,0,1.2,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-27T20:00:00,62,62,60.5,94.74,0,0,,0,0,5.1,0,245.9,1010.8,0,1.3,0,0,0,10,Clear,clear-night,"42724099999,41933099999"
"Agartala, TR, India",2025-01-27T21:00:00,63.9,63.9,59.1,84.21,0,0,,0,0,5.4,5.6,239.3,1011,5,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-27T22:00:00,63.6,63.6,59.3,85.83,0,0,,0,0,6.5,6,236.3,1011,7,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-27T23:00:00,59.1,59.1,59.1,100,0,0,,0,0,7.2,0,239.9,1011.4,5.8,0.6,0,0,0,10,Clear,fog,42724099999
"Agartala, TR, India",2025-01-28T00:00:00,60.5,60.5,57.6,90.22,0,0,,0,0,7.4,5.6,252.9,1011,13.5,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-28T01:00:00,60.2,60.2,57.3,90.21,0,0,,0,0,6.7,5.4,261.5,1011,12.7,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-28T02:00:00,57.8,57.8,57.8,99.8,0,0,,0,0,6.3,0,276.1,1010.7,13.6,0.6,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-28T03:00:00,60.2,60.2,56.9,89.05,0,0,,0,0,6.7,5.4,287.1,1011,16.4,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-28T04:00:00,59.3,59.3,56.6,90.76,0,0,,0,0,6,3.6,279.9,1011,37.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-28T05:00:00,57.3,57.3,57.3,99.86,0,0,,0,0,5.1,0,0,1011.2,44,0.6,0,0,0,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-28T06:00:00,57.2,57.2,55.4,93.7,0,0,,0,0,4,0,0,1012,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-28T07:00:00,59,59,57.2,93.75,0,0,,0,0,3.1,0,0,1013,0,0.6,3.4,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-28T08:00:00,62.2,62.2,58.9,88.72,0,0,,0,0,4,0,0,1014.4,66,0.6,81.7,0.3,1,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-28T09:00:00,68,68,60.8,77.77,0,0,,0,0,4.7,0,0,1015,0,0.6,198.4,0.7,2,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-28T10:00:00,71.6,71.6,60.8,68.77,0,0,,0,0,6.5,0,0,1015,0,1.2,360.3,1.3,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-28T11:00:00,75,75,60.6,60.92,0,0,,0,0,7.2,2.1,265,1014.1,60.2,1,442,1.6,4,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-28T12:00:00,77,77,59,53.83,0,0,,0,0,8.7,4.7,240,1013,0,1.2,571.3,2.1,6,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-28T13:00:00,77,77,59,53.83,0,0,,0,0,9.6,4.7,250,1012,27.6,1.2,624.5,2.2,6,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-28T14:00:00,78.8,78.8,56.8,46.83,0,0,,0,0,9.4,3.8,279,1011.2,61.4,1.3,568.7,2,6,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-28T15:00:00,77,77,59,53.83,0,0,,0,0,8.7,5.8,260,1011,27.6,1.2,460.9,1.7,5,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-28T16:00:00,73.4,73.4,62.6,68.97,0,0,,0,0,8.1,0,0,1011,27.6,1.2,350.1,1.3,4,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-28T17:00:00,70.1,70.1,62.4,76.48,0,0,,0,0,6.5,0,0,1011.8,6.7,1.3,158.3,0.6,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-28T18:00:00,68,68,62.6,82.87,0,0,,0,0,4.3,0,0,1012,0,1.2,19.8,0.1,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-28T19:00:00,66.2,66.2,62.6,88.19,0,0,,0,0,4.5,0,0,1013,0,1.2,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-28T20:00:00,62.8,62.8,60.5,92.14,0,0,,0,0,4.9,1.1,270,1014.4,2.8,1.3,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-28T21:00:00,65.6,65.6,57.5,75.1,0,0,,0,0,4.9,4.3,263.9,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-28T22:00:00,65.4,65.4,57.5,75.57,0,0,,0,0,4.5,4,281.6,1015,0.2,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-28T23:00:00,59.6,59.6,59.2,98.67,0,0,,0,0,4,0,305.4,1015.3,0.1,1.3,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-29T00:00:00,61.2,61.2,55.8,82.42,0,0,,0,0,3.6,3.1,344.1,1015,0.5,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-29T01:00:00,60.7,60.7,55.7,83.46,0,0,,0,0,4.3,3.4,15.8,1015,0.1,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-29T02:00:00,57.3,57.3,57.3,99.89,0,0,,0,0,4.3,0,43,1015,1.1,0.6,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-01-29T03:00:00,55.3,55.3,53.7,94.27,0,0,,0,0,4.3,3.4,76,1015,0.8,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-29T04:00:00,53.7,53.7,51.9,93.6,0,0,,0,0,4.5,3.4,120,1016,9.3,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-29T05:00:00,55.2,55.2,53.9,95.36,0,0,,0,0,5.8,0,0,1015.4,100,0.6,0,0,0,10,Overcast,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-29T06:00:00,55.4,55.4,55.4,100,0,0,,0,0,6,0,0,1016,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T07:00:00,59,59,57.2,93.75,0,0,,0,0,6.5,0,0,1017,0,0.6,4.9,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T08:00:00,62,62,58,86.69,0,0,,0,0,8.1,0,0,1017.9,2.3,0.7,118.5,0.4,1,10,Clear,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-29T09:00:00,68,68,60.8,77.77,0,0,,0,0,8.3,0,0,1018,0,1.2,330.7,1.2,3,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T10:00:00,73.4,73.4,62.6,68.97,0,0,,0,0,9.6,0,0,1018,0,1.2,524.2,1.9,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T11:00:00,76.8,76.8,56.5,49.49,0,0,,0,0,10.1,2.8,294,1016.9,0.4,1.2,673.2,2.4,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T12:00:00,77,77,55.4,47.28,0,0,,0,0,11,5.8,290,1015,0,1.9,741.2,2.7,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T13:00:00,77,77,55.4,47.28,0,0,,0,0,12.3,3.4,320,1014,0,1.9,758.5,2.7,8,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T14:00:00,78.9,78.9,53.5,41.52,0,0,,0,0,12.3,3.4,264,1013.3,8.4,1.9,694.9,2.5,7,10,Clear,clear-day,"42724099999,41915099999,VEAT"
"Agartala, TR, India",2025-01-29T15:00:00,77,77,53.6,44.28,0,0,,0,0,11.9,3.4,320,1013,0,2.5,564.3,2,6,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T16:00:00,77,77,59,53.83,0,0,,0,0,11,0,0,1012,0,1.9,386.2,1.4,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T17:00:00,69.9,69.9,62.1,76.32,0,0,,0,0,8.7,0,0,1012.3,10,1.6,182.2,0.7,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-29T18:00:00,66.2,66.2,60.8,82.75,0,0,,0,0,4.5,0,0,1013,0,1.9,21.1,0.1,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T19:00:00,64.4,64.4,60.8,88.1,0,0,,0,0,4.7,3.4,90,1013,0,1.9,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-29T20:00:00,62.2,62.2,59.1,89.44,0,0,,0,0,4.7,2.2,120,1014.1,0,1.3,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-29T21:00:00,66.5,66.5,54.9,66.45,0,0,,0,0,4.3,2.2,277,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-29T22:00:00,66.6,66.6,54.9,66.03,0,0,,0,0,2.9,2.7,309.3,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-29T23:00:00,59.1,59.1,58.4,97.44,0,0,,0,0,2.5,0,349.7,1014.2,0,0.7,0,0,0,10,Clear,fog,"42724099999,41933099999"
"Agartala, TR, India",2025-01-30T00:00:00,63.8,63.8,54.6,72.05,0,0,,0,0,2.9,3.6,21,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-30T01:00:00,59.4,59.4,54.6,83.93,0,0,,0,0,4.9,4,46.2,1014,0.8,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-30T02:00:00,56.6,56.6,55.7,96.7,0,0,,0,0,5.8,0,72.4,1012.4,6,0.7,0,0,0,10,Clear,fog,"42724099999,41933099999"
"Agartala, TR, India",2025-01-30T03:00:00,57.8,57.8,53,83.83,0,0,,0,0,6.3,4.7,99.1,1013,13.5,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-01-30T04:00:00,55.5,55.5,52.1,88.25,0,0,,0,0,6.3,3.8,128.5,1012,89.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-30T05:00:00,55.7,55.7,55.1,97.7,0,0,,0,0,5.8,0,0,1012.9,82.3,0.6,0,0,0,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-30T06:00:00,55.4,55.4,55.4,100,0,0,,0,0,5.6,0,0,1012,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-01-30T07:00:00,60.8,60.8,57.2,87.93,0,0,,0,0,5.6,3.4,200,1013,50,1.2,4.8,0,0,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-30T08:00:00,64.7,64.7,58.6,80.83,0,0,,0,0,7.8,2.7,190,1014,27.6,1.3,120.1,0.4,1,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-30T09:00:00,71.6,71.6,60.8,68.77,0,0,,0,0,8.7,6.9,200,1014,50,1.9,321,1.2,3,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-30T10:00:00,73.4,73.4,59,60.7,0,0,,0,0,10.5,5.8,180,1013,50,1.9,503.2,1.8,5,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-30T11:00:00,77,77,58.6,53.05,0,0,,0,0,13.2,3.4,210,1012.9,27.6,1.6,641.2,2.3,6,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-30T12:00:00,77,77,57.2,50.46,0,0,,0,0,13.9,9.2,250,1011,0,1.9,651.2,2.3,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-30T13:00:00,80.6,80.8,57.2,44.83,0,0,,0,0,13.9,9.2,210,1010,27.6,2.5,485.8,1.7,5,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-30T14:00:00,80.6,81.4,60.5,50.46,0,0,,0,0,14.5,5,225,1009.2,45.9,1.6,278.2,1,3,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-30T15:00:00,78.8,78.8,62.6,57.63,0,0,,0,0,15,9.2,210,1009,50,1.9,195.8,0.7,2,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-30T16:00:00,77,77,62.6,61.16,0,0,,0,0,15.9,6.9,190,1009,50,1.9,218,0.8,2,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-30T17:00:00,74.8,74.8,62.7,66,0,0,,0,0,14.5,3.3,180,1008.9,51.2,1.6,77.2,0.3,1,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-30T18:00:00,73.4,73.4,64.4,73.46,0,0,,0,0,9.2,6.9,180,1009,50,1.9,8,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-30T19:00:00,73.4,73.4,64.4,73.46,0,0,,0,0,10.7,8.1,180,1010,50,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-30T20:00:00,71,71,61.5,71.96,0,0,,0,0,13.4,1.2,181,1010.4,40,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,41933099999"
"Agartala, TR, India",2025-01-30T21:00:00,71.1,71.1,60.2,68.29,0,0,rain,0,0,13.9,8.5,179.6,1011,74.6,14.6,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-30T22:00:00,71.5,71.5,58.9,64.49,0,0,rain,0,0,14.5,8.7,181.4,1011,80.1,14.5,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-30T23:00:00,70.4,70.4,64.7,82.19,0,0,rain,0,0,14.5,1.1,180,1010.6,60,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,41933099999"
"Agartala, TR, India",2025-01-31T00:00:00,68.1,68.1,61.2,78.77,0,0,,0,0,13.4,6.9,185.4,1011,46.2,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-31T01:00:00,67.6,67.6,62.3,83.37,0,0,,0,0,12.8,6.3,180.5,1011,29.8,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-31T02:00:00,70.1,70.1,65.6,85.65,0,0,,0,0,10.7,1.1,180,1009.8,60,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,42724099999
"Agartala, TR, India",2025-01-31T03:00:00,67.4,67.4,64.1,89.36,0,0,rain,0,0,9.8,5.1,171.8,1010,57.7,8.8,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-31T04:00:00,67,67,64.8,92.78,0.004,100,rain,0,0,9.4,5.6,174,1010,93.3,7.1,0,0,0,10,"Rain, Overcast",rain,remote
"Agartala, TR, India",2025-01-31T05:00:00,68.3,68.3,65.9,92.31,0,0,rain,0,0,8.7,2.2,160,1010.2,66.3,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-31T06:00:00,69.8,69.8,66.2,88.35,0,0,,0,0,10.1,4.7,160,1011,50,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-31T07:00:00,69.8,69.8,68,94.02,0,0,,0,0,11,5.8,180,1012,50,1.2,2.6,0,0,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-31T08:00:00,71.4,71.4,66.2,83.64,0,0,,0,0,12.8,4.4,184,1013.2,84.2,1.3,59.7,0.2,1,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-31T09:00:00,75.2,75.2,68,78.35,0,0,,0,0,15.2,11.4,200,1014,89,1.2,168.6,0.6,2,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-31T10:00:00,75.2,75.2,66.2,73.63,0,0,rain,0,0,19.5,11.4,200,1013,89,1.2,274.5,1,3,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-31T11:00:00,76.6,76.6,68.9,77.22,0,0,rain,0,0,23,7.1,228,1013.1,89.3,1.3,390.2,1.4,4,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-31T12:00:00,77,77,68,73.8,0,0,,0,0,22.4,15,200,1012,50,1.9,296.4,1.1,3,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-31T13:00:00,77,77,68,73.8,0,0,,0,0,20.8,8.1,220,1011,50,1.9,256.4,0.9,3,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
